idx;t_us;evt;core;prio;task_id;aux
1268;1162980;3;0;0;0;0
1269;1163980;3;0;0;0;0
1270;1164980;3;0;0;0;0
1271;1165980;3;0;0;0;0
1272;1166980;3;0;0;0;0
1273;1167980;3;0;0;0;0
1274;1168980;3;0;0;0;0
1275;1169980;3;0;0;0;0
1276;1170980;3;0;0;0;0
1277;1171980;3;0;0;0;0
1278;1172980;3;0;0;0;0
1279;1173982;3;0;0;0;0
1280;1173989;2;0;0;0;0
1281;1173998;1;0;1;0;0
1282;1174017;2;0;1;0;0
1283;1174025;1;0;0;0;0
1284;1174980;3;0;0;0;0
1285;1175980;3;0;0;0;0
1286;1176980;3;0;0;0;0
1287;1177980;3;0;0;0;0
1288;1178980;3;0;0;0;0
1289;1179980;3;0;0;0;0
1290;1180980;3;0;0;0;0
1291;1181980;3;0;0;0;0
1292;1182980;3;0;0;0;0
1293;1183980;3;0;0;0;0
1294;1184980;3;0;0;0;0
1295;1185980;3;0;0;0;0
1296;1186980;3;0;0;0;0
1297;1187980;3;0;0;0;0
1298;1188980;3;0;0;0;0
1299;1189980;3;0;0;0;0
1300;1190980;3;0;0;0;0
1301;1191980;3;0;0;0;0
1302;1192980;3;0;0;0;0
1303;1193982;3;0;0;0;0
1304;1193989;2;0;0;0;0
1305;1193998;1;0;1;0;0
1306;1194017;2;0;1;0;0
1307;1194025;1;0;0;0;0
1308;1194980;3;0;0;0;0
1309;1195980;3;0;0;0;0
1310;1196980;3;0;0;0;0
1311;1197980;3;0;0;0;0
1312;1198980;3;0;0;0;0
1313;1199980;3;0;0;0;0
1314;1200980;3;0;0;0;0
1315;1201980;3;0;0;0;0
1316;1202980;3;0;0;0;0
1317;1203980;3;0;0;0;0
1318;1204980;3;0;0;0;0
1319;1205980;3;0;0;0;0
1320;1206980;3;0;0;0;0
1321;1207980;3;0;0;0;0
1322;1208980;3;0;0;0;0
1323;1209980;3;0;0;0;0
1324;1210980;3;0;0;0;0
1325;1211980;3;0;0;0;0
1326;1212980;3;0;0;0;0
1327;1213982;3;0;0;0;0
1328;1213989;2;0;0;0;0
1329;1213998;1;0;1;0;0
1330;1214017;2;0;1;0;0
1331;1214025;1;0;0;0;0
1332;1214980;3;0;0;0;0
1333;1215980;3;0;0;0;0
1334;1216980;3;0;0;0;0
1335;1217980;3;0;0;0;0
1336;1218980;3;0;0;0;0
1337;1219980;3;0;0;0;0
1338;1220980;3;0;0;0;0
1339;1221980;3;0;0;0;0
1340;1222980;3;0;0;0;0
1341;1223980;3;0;0;0;0
1342;1224980;3;0;0;0;0
1343;1225980;3;0;0;0;0
1344;1226980;3;0;0;0;0
1345;1227980;3;0;0;0;0
1346;1228980;3;0;0;0;0
1347;1229980;3;0;0;0;0
1348;1230980;3;0;0;0;0
1349;1231980;3;0;0;0;0
1350;1232980;3;0;0;0;0
1351;1233982;3;0;0;0;0
1352;1233989;2;0;0;0;0
1353;1233998;1;0;1;0;0
1354;1234017;2;0;1;0;0
1355;1234025;1;0;0;0;0
1356;1234980;3;0;0;0;0
1357;1235980;3;0;0;0;0
1358;1236980;3;0;0;0;0
1359;1237980;3;0;0;0;0
1360;1238980;3;0;0;0;0
